#time,accel_x,accel_y,accel_z
152.996076,11103.089130,-1924.535449,-69408.252119
152.998709,17912.983796,11251.130318,-69561.471218
153.001342,9474.636058,16284.530724,-72932.291410
153.003975,11695.253884,-16580.613101,-70327.566716
153.006608,4441.235652,3997.112087,-71859.757712
153.009241,16728.654289,1184.329507,-67722.842023
153.011874,12435.459826,-8438.347739,-71246.881314
153.014506,3701.029710,6217.729913,-75077.358804
153.017139,20873.807564,2220.617826,-66650.308326
153.019772,2368.659014,-1776.494261,-72166.195912
153.022405,13915.871710,4145.153275,-71706.538613
153.025038,15396.283594,13767.830521,-69408.252119
153.027671,-444.123565,-148.041188,-71553.319513
153.030304,12139.377449,-11547.212695,-70021.128517
153.032936,13619.789333,-5625.565159,-72472.634111
153.035569,20133.601622,6513.812290,-71246.881314
153.038202,16284.530724,30200.402434,-66650.308326
153.040835,-3552.988522,3108.864956,-71400.100414
153.043468,-1480.411884,-17616.901420,-73851.606007
153.046101,30052.361245,592.164754,-64505.240932
153.048734,17320.819043,5329.482782,-69867.909418
153.051366,-5033.400406,-2812.782580,-74617.701505
153.053999,7550.100608,18061.024985,-70480.785816
153.056632,16580.613101,14359.995275,-69101.813920
153.059265,8882.471304,5033.400406,-71400.100414
153.061898,14359.995275,5181.441594,-70480.785816
153.064531,11843.295072,2220.617826,-72319.415011
153.067164,7254.018232,10362.883188,-74158.044206
153.069796,12287.418637,14211.954086,-68795.375720
153.072429,11103.089130,11399.171507,-68948.594820
153.075062,7698.141797,-3404.947333,-72932.291410
153.077695,11695.253884,1184.329507,-72012.976812
153.080328,10214.842000,20133.601622,-71093.662214
153.082953,16284.530724,6957.935855,-67569.622924
153.085578,10807.006753,-2072.576638,-72319.415011
153.088202,8438.347739,12583.501014,-74464.482406
153.090827,11251.130318,-10658.965565,-69867.909418
153.093452,11103.089130,11103.089130,-69561.471218
153.096077,19097.313304,24574.837274,-68182.499322
153.098702,740.205942,1776.494261,-74004.825107
153.101326,12731.542202,5625.565159,-69408.252119
153.103951,12435.459826,7105.977043,-68948.594820
153.106576,-888.247130,4293.194464,-75230.577904
153.109201,15840.407159,2368.659014,-69101.813920
153.111826,18505.148550,13471.748144,-68335.718422
153.114451,1036.288319,19689.478057,-75077.358804
153.117075,21614.013506,-1776.494261,-69255.033019
153.119700,14063.912898,-13767.830521,-71246.881314
153.122325,-5033.400406,23242.466579,-73545.167808
153.124950,14063.912898,13027.624579,-67876.061123
153.127575,16432.571912,11843.295072,-67263.184724
153.130200,3849.070898,-3701.029710,-74770.920605
153.132824,-2664.741391,-6217.729913,-76609.549800
153.135449,10658.965565,15988.448347,-67876.061123
153.138074,18505.148550,9326.594869,-68182.499322
153.140699,6365.771101,-444.123565,-72779.072310
153.143324,15692.365970,-888.247130,-69408.252119
153.145948,12583.501014,-9918.759623,-70480.785816
153.148573,9326.594869,-8586.388927,-71859.757712
153.151198,13619.789333,11695.253884,-72166.195912
153.153823,9030.512492,6513.812290,-71400.100414
153.156448,1332.370696,4737.318029,-70021.128517
153.159073,17764.942608,-9474.636058,-68335.718422
153.161697,27387.619854,-2072.576638,-67263.184724
153.164322,-2812.782580,-7550.100608,-75690.235202
153.166947,5625.565159,3997.112087,-73085.510509
153.169572,25907.207970,25759.166782,-64198.802732
153.172197,7846.182985,-15396.283594,-70940.443115
153.174822,296.082377,-3108.864956,-74464.482406
153.177446,14359.995275,6957.935855,-69867.909418
153.180071,15100.201217,-3256.906145,-68642.156621
153.182696,7105.977043,24870.919651,-72319.415011
153.185321,13915.871710,11991.336260,-70327.566716
153.187938,8142.265362,-6661.853478,-71246.881314
153.190556,6513.812290,-11103.089130,-72166.195912
153.193174,15988.448347,9030.512492,-67876.061123
153.195792,10214.842000,1480.411884,-70940.443115
153.198410,9030.512492,4441.235652,-72319.415011
153.201028,13471.748144,4589.276840,-69714.690318
153.203646,6513.812290,-2960.823768,-71553.319513
153.206264,18653.189738,-10807.006753,-68642.156621
153.208882,13175.665768,10362.883188,-70021.128517
153.211500,-444.123565,14804.118840,-71400.100414
153.214118,11103.089130,-296.082377,-70634.004916
153.216736,24574.837274,-7105.977043,-69561.471218
153.219354,18357.107362,-14063.912898,-70787.224015
153.221972,-8882.471304,9326.594869,-74617.701505
153.224591,11251.130318,27683.702231,-65271.336430
153.227209,18209.066173,4293.194464,-68182.499322
153.229827,1184.329507,18357.107362,-76762.768900
153.232445,17912.983796,5181.441594,-68182.499322
153.235063,10807.006753,-5033.400406,-67263.184724
153.237681,2368.659014,10955.047942,-72625.853210
153.240299,19097.313304,6069.688724,-69561.471218
153.242917,7402.059420,-4145.153275,-72779.072310
153.245535,7402.059420,15396.283594,-73085.510509
153.248153,27535.661042,10362.883188,-66037.431928
153.250771,1924.535449,9030.512492,-73698.386908
153.253389,4737.318029,13471.748144,-71553.319513
153.256007,15692.365970,10066.800811,-66497.089226
153.258625,11251.130318,9178.553681,-70787.224015
153.261243,11103.089130,18061.024985,-72319.415011
153.263861,12139.377449,-444.123565,-68795.375720
153.266479,4441.235652,-1332.370696,-71553.319513
153.269097,13619.789333,6069.688724,-71400.100414
153.271710,17024.736666,-17764.942608,-68335.718422
153.274323,-296.082377,-1924.535449,-74464.482406
153.276936,14508.036463,30200.402434,-69867.909418
153.279548,20133.601622,2664.741391,-67416.403824
153.282161,-4145.153275,8290.306550,-75383.797003
153.284774,16284.530724,10362.883188,-68029.280222
153.287387,16580.613101,3256.906145,-68795.375720
153.290000,3256.906145,3701.029710,-74311.263306
153.292613,18061.024985,13175.665768,-67876.061123
153.295225,13323.706956,15692.365970,-71400.100414
153.297838,10066.800811,6069.688724,-74770.920605
153.300451,15988.448347,11991.336260,-65884.212828
153.303064,3404.947333,6365.771101,-70021.128517
153.305677,5033.400406,-6217.729913,-72932.291410
153.308290,17172.777854,6069.688724,-67876.061123
153.310902,21465.972318,-16580.613101,-68182.499322
153.313515,-13323.706956,1480.411884,-79827.150892
153.316128,20281.642811,17616.901420,-66956.746525
153.318741,17912.983796,-4441.235652,-69101.813920
153.321354,-2664.741391,-5625.565159,-73545.167808
153.323967,9178.553681,3701.029710,-73545.167808
153.326579,13619.789333,2220.617826,-71093.662214
153.329192,12583.501014,-3108.864956,-70021.128517
153.331805,15248.242405,-5921.647536,-70174.347617
153.334418,-444.123565,1184.329507,-73391.948708
153.337031,11399.171507,-1776.494261,-69255.033019
153.339644,14063.912898,5181.441594,-70021.128517
153.342256,16432.571912,-4885.359217,-72012.976812
153.344869,5921.647536,4441.235652,-72625.853210
153.347482,9178.553681,5033.400406,-70940.443115
153.350095,17764.942608,-1332.370696,-67722.842023
153.352708,8142.265362,-7402.059420,-72166.195912
153.355321,6957.935855,1332.370696,-71706.538613
153.357933,14063.912898,-20873.807564,-68948.594820
153.360546,12731.542202,22650.301825,-71706.538613
153.363159,9918.759623,22354.219448,-71859.757712
153.365772,7105.977043,-21021.848753,-71553.319513
153.368385,7846.182985,296.082377,-72319.415011
153.370998,22946.384202,1776.494261,-68182.499322
153.373610,2220.617826,-12287.418637,-73851.606007
153.376216,148.041188,-1776.494261,-74770.920605
153.378822,27979.784608,3108.864956,-64658.460031
153.381427,888.247130,2072.576638,-74924.139704
153.384033,10066.800811,3108.864956,-72012.976812
153.386638,14508.036463,-6217.729913,-66343.870127
153.389244,-592.164754,296.082377,-73391.948708
153.391850,13323.706956,-1628.453072,-72166.195912
153.394455,12731.542202,15248.242405,-73085.510509
153.397061,29016.072926,19097.313304,-63432.707234
153.399667,-10510.924376,-15544.324782,-74770.920605
153.402272,-17616.901420,-26499.372724,-80440.027290
153.404878,31532.773129,7698.141797,-67416.403824
153.407484,22206.178260,6661.853478,-66650.308326
153.410089,-1036.288319,8142.265362,-73391.948708
153.412695,7698.141797,12287.418637,-70787.224015
153.415300,9474.636058,9030.512492,-70787.224015
153.417906,22798.343014,4885.359217,-66650.308326
153.420512,1924.535449,10658.965565,-75383.797003
153.423117,12435.459826,4589.276840,-70174.347617
153.425723,22206.178260,10658.965565,-68029.280222
153.428329,5921.647536,444.123565,-72625.853210
153.430934,-740.205942,-2812.782580,-72779.072310
153.433540,7698.141797,10658.965565,-72166.195912
153.436145,17616.901420,28275.866984,-69408.252119
153.438751,7994.224174,10066.800811,-71400.100414
153.441357,8142.265362,148.041188,-70634.004916
153.443962,10955.047942,-888.247130,-71553.319513
153.446568,13619.789333,-14063.912898,-70634.004916
153.449174,8438.347739,19393.395680,-71706.538613
153.451779,13027.624579,29460.196492,-70174.347617
153.454385,8438.347739,0.000000,-72012.976812
153.456990,8734.430116,14359.995275,-72012.976812
153.459596,13915.871710,6809.894666,-68182.499322
153.462202,9770.718434,4441.235652,-71093.662214
153.464807,11843.295072,6809.894666,-70787.224015
153.467413,15988.448347,8586.388927,-68948.594820
153.470019,4293.194464,13175.665768,-75537.016103
153.472624,18949.272115,0.000000,-69714.690318
153.475230,10658.965565,5329.482782,-68029.280222
153.477836,-7105.977043,13027.624579,-75996.673402
153.480436,23686.590144,6217.729913,-66803.527426
153.483036,26203.290347,148.041188,-66803.527426
153.485636,-7105.977043,2664.741391,-78141.740796
153.488236,10362.883188,3108.864956,-68795.375720
153.490836,18061.024985,5625.565159,-68795.375720
153.493436,6217.729913,2072.576638,-73238.729609
153.496036,17172.777854,-2220.617826,-68642.156621
153.498636,12435.459826,-9918.759623,-71246.881314
153.501236,1628.453072,4293.194464,-74311.263306
153.503836,15988.448347,12583.501014,-69255.033019
153.506436,16284.530724,-1332.370696,-67876.061123
153.509036,-4293.194464,-4589.276840,-74004.825107
153.511636,5477.523971,-1184.329507,-72319.415011
153.514236,18801.230927,-592.164754,-70480.785816
153.516836,17616.901420,8734.430116,-68182.499322
153.519436,6069.688724,16580.613101,-71859.757712
153.522036,9622.677246,11399.171507,-70787.224015
153.524636,18061.024985,4145.153275,-68795.375720
153.527236,4441.235652,6069.688724,-71859.757712
153.529837,9030.512492,-4145.153275,-70174.347617
153.532437,12139.377449,31680.814318,-70634.004916
153.535037,9622.677246,16432.571912,-72625.853210
153.537637,4293.194464,0.000000,-71706.538613
153.540237,11547.212695,-8882.471304,-69101.813920
153.542837,22058.137072,-10214.842000,-68488.937521
153.545437,4145.153275,-4441.235652,-74158.044206
153.548037,9178.553681,4737.318029,-72166.195912
153.550637,16136.489536,1036.288319,-69867.909418
153.553237,12731.542202,-8586.388927,-70634.004916
153.555837,10807.006753,2812.782580,-70174.347617
153.558437,2072.576638,9326.594869,-70940.443115
153.561037,9030.512492,2220.617826,-71553.319513
153.563637,11399.171507,9918.759623,-74158.044206
153.566237,25907.207970,7698.141797,-66803.527426
153.568837,-4293.194464,7254.018232,-72779.072310
153.571437,5921.647536,592.164754,-69408.252119
153.574037,12879.583391,3849.070898,-71246.881314
153.576637,11695.253884,30644.525999,-73698.386908
153.579237,20133.601622,-6365.771101,-68182.499322
153.581838,3997.112087,-5477.523971,-71400.100414
153.584366,888.247130,14211.954086,-72932.291410
153.586894,19985.560434,16876.695478,-67722.842023
153.589422,9474.636058,18061.024985,-70634.004916
153.591950,10362.883188,17172.777854,-72166.195912
153.594478,16136.489536,4145.153275,-69714.690318
153.597006,6069.688724,-1036.288319,-71553.319513
153.599534,13767.830521,2516.700203,-69255.033019
153.602062,4885.359217,3552.988522,-72625.853210
153.604590,17024.736666,16136.489536,-69561.471218
153.607119,9474.636058,13767.830521,-71400.100414
153.609647,8142.265362,-2220.617826,-72472.634111
153.612175,8586.388927,22650.301825,-71093.662214
153.614703,19245.354492,26647.413912,-68335.718422
153.617231,21465.972318,2072.576638,-66956.746525
153.619759,-6513.812290,3849.070898,-77835.302597
153.622287,20873.807564,7254.018232,-67569.622924
