#time,accel_x,accel_y,accel_z
260.338792,15840.407159,7550.100608,-61594.078039
260.341300,53146.786636,296.082377,-73238.729609
260.343808,27387.619854,-148.041188,-63739.145434
260.346316,-19837.519246,-2220.617826,-64045.583633
260.348824,-33753.390955,-17912.983796,-71400.100414
260.351332,27239.578666,2664.741391,-72625.853210
260.353840,49001.633360,11991.336260,-64964.898230
260.356348,-17912.983796,-1628.453072,-66037.431928
260.358856,-37158.338288,-2516.700203,-69408.252119
260.361364,33457.308578,-148.041188,-66497.089226
260.363872,32124.937883,14952.160028,-63279.488135
260.366380,-9770.718434,-296.082377,-64505.240932
260.368888,-17468.860231,-10362.883188,-70021.128517
260.371397,44264.315332,15988.448347,-61594.078039
260.373905,21465.972318,8290.306550,-66956.746525
260.376413,-13027.624579,-1776.494261,-72625.853210
260.378921,-10214.842000,-5921.647536,-65118.117330
260.381429,10214.842000,4589.276840,-68488.937521
260.383937,32865.143825,6957.935855,-63279.488135
260.386445,6365.771101,1036.288319,-68795.375720
260.388953,3404.947333,-1776.494261,-64505.240932
260.391461,2516.700203,7402.059420,-64505.240932
260.393969,25907.207970,16136.489536,-66650.308326
260.396477,-18061.024985,11103.089130,-75996.673402
260.398985,25611.125593,-4589.276840,-53933.123059
260.401519,-28719.990550,1924.535449,-65884.212828
260.404054,6957.935855,13915.871710,-77222.426198
260.406589,70467.605678,10510.924376,-59908.667944
260.409123,-63065.546258,-4589.276840,-69408.252119
260.411658,-32569.061448,-888.247130,-62206.954438
260.414192,22650.301825,3849.070898,-74158.044206
260.416727,79053.994606,5625.565159,-63892.364533
260.419261,9178.553681,3849.070898,-65730.993728
260.421796,-72096.058751,-12139.377449,-65424.555529
260.424330,-35085.761651,-5329.482782,-65577.774629
260.426865,41155.450375,4885.359217,-69255.033019
260.429400,40859.367998,1480.411884,-72625.853210
260.431934,-13027.624579,5181.441594,-61287.639840
260.434469,-38490.708984,-6217.729913,-63739.145434
260.437003,-9178.553681,4441.235652,-72932.291410
260.439538,60252.763679,13323.706956,-63126.269035
260.442072,4145.153275,7105.977043,-68335.718422
260.444607,-34049.473332,-2812.782580,-66037.431928
260.447141,-6661.853478,8142.265362,-63126.269035
260.449676,14063.912898,11991.336260,-71859.757712
260.452210,14211.954086,1628.453072,-70327.566716
260.454745,-9178.553681,-4737.318029,-60981.201641
260.457280,-3108.864956,7550.100608,-62973.049936
260.459814,38638.750172,11695.253884,-62206.954438
260.462349,-34345.555709,-8438.347739,-77988.521696
260.464883,17468.860231,10362.883188,-56997.505051
260.467418,-12879.583391,10658.965565,-69561.471218
260.469952,-11399.171507,-9030.512492,-75690.235202
260.472487,28275.866984,2516.700203,-62513.392637
260.475021,8882.471304,15692.365970,-60215.106143
260.477556,-17764.942608,-296.082377,-67416.403824
260.480090,-12435.459826,1332.370696,-72012.976812
260.482625,4737.318029,8734.430116,-62973.049936
260.485160,16580.613101,1628.453072,-64811.679131
260.487694,11991.336260,5921.647536,-69255.033019
260.490229,11695.253884,9178.553681,-67722.842023
260.492763,-444.123565,-7994.224174,-66650.308326
260.495298,-35974.008781,-6957.935855,-64198.802732
260.497832,14063.912898,5477.523971,-67876.061123
260.500367,49445.756926,8734.430116,-75383.797003
260.502917,33013.185013,-1332.370696,-51634.836565
260.505467,-78165.747475,-9030.512492,-74311.263306
260.508016,-26499.372724,-3256.906145,-67109.965625
260.510566,85123.683330,17172.777854,-66650.308326
260.513116,62769.463882,12435.459826,-60981.201641
260.515666,-45596.686027,4145.153275,-69101.813920
260.518216,-27387.619854,-9474.636058,-62513.392637
260.520766,16876.695478,10362.883188,-65271.336430
260.523315,56107.610404,8142.265362,-69255.033019
260.525865,14656.077652,592.164754,-63432.707234
260.528415,-25759.166782,1776.494261,-65118.117330
260.530965,-20873.807564,-5625.565159,-69101.813920
260.533515,30792.567187,1480.411884,-64964.898230
260.536065,63657.711012,13471.748144,-59449.010645
260.538615,-14656.077652,6365.771101,-61900.516238
260.541164,-24574.837274,-7254.018232,-71859.757712
260.543714,16580.613101,1628.453072,-71093.662214
260.546264,19097.313304,148.041188,-65271.336430
260.548814,18061.024985,13175.665768,-58529.696047
260.551364,-2072.576638,-6513.812290,-67263.184724
260.553914,-4293.194464,-1480.411884,-76915.987999
260.556463,40119.162056,13175.665768,-59295.791545
260.559013,8438.347739,-592.164754,-63126.269035
260.561563,-18949.272115,-1776.494261,-67876.061123
260.564113,13027.624579,4441.235652,-69867.909418
260.566663,31088.649564,5329.482782,-62666.611736
260.569213,5625.565159,-3701.029710,-66650.308326
260.571762,-2220.617826,-6513.812290,-67569.622924
260.574312,12583.501014,148.041188,-63585.926334
260.576862,18653.189738,12139.377449,-64658.460031
260.579412,-26647.413912,-7698.141797,-71706.538613
260.581962,11547.212695,9474.636058,-58223.257848
260.584512,20577.725188,5477.523971,-71859.757712
260.587062,43672.150578,10658.965565,-62819.830836
260.589611,-60548.846056,-17912.983796,-70174.347617
260.592161,-28275.866984,8290.306550,-73238.729609
260.594711,62621.422693,9474.636058,-65577.774629
260.597261,38194.626607,3552.988522,-70021.128517
260.599811,-7698.141797,-3256.906145,-61594.078039
260.602361,-74612.758954,-12583.501014,-64811.679131
260.604922,-15396.283594,-4589.276840,-72472.634111
260.607483,60548.846056,15692.365970,-66497.089226
260.610044,23982.672521,592.164754,-68642.156621
260.612605,-22502.260637,-4885.359217,-62819.830836
260.615166,-33309.267390,-3552.988522,-64352.021832
260.617727,6661.853478,4145.153275,-72012.976812
260.620289,31828.855506,3404.947333,-67722.842023
260.622850,7254.018232,-6809.894666,-61134.420740
260.625411,-42339.779882,2812.782580,-70940.443115
260.627972,-6809.894666,-6365.771101,-69101.813920
260.630533,49297.715737,9622.677246,-60981.201641
260.633094,2516.700203,8734.430116,-66956.746525
260.635656,-22354.219448,3256.906145,-64045.583633
260.638217,4441.235652,3997.112087,-66190.651027
260.640778,444.123565,1776.494261,-73085.510509
260.643339,15100.201217,-3404.947333,-62819.830836
260.645900,-2812.782580,-740.205942,-64198.802732
260.648461,-9030.512492,592.164754,-70174.347617
260.651022,23242.466579,3552.988522,-64045.583633
260.653584,-1628.453072,1184.329507,-66497.089226
260.656145,-10510.924376,-444.123565,-68029.280222
260.658706,-5921.647536,-148.041188,-63892.364533
260.661267,-12287.418637,-5773.606348,-68488.937521
260.663828,23834.631332,5329.482782,-66956.746525
260.666389,30496.484810,6365.771101,-63585.926334
260.668951,4885.359217,6809.894666,-68795.375720
260.671512,-18801.230927,-4885.359217,-61440.858940
260.674073,-41155.450375,-10658.965565,-72625.853210
260.676634,86159.971649,17764.942608,-60827.982541
260.679195,29460.196492,3997.112087,-70940.443115
260.681756,-21614.013506,-4737.318029,-57610.381450
260.684317,-61733.175563,6365.771101,-70480.785816
260.686886,27979.784608,8734.430116,-59755.448844
260.689454,73428.429446,7846.182985,-73391.948708
260.692023,23094.425390,4589.276840,-67416.403824
260.694591,-36418.132346,-8438.347739,-59908.667944
260.697160,-38046.585419,-7402.059420,-69255.033019
260.699728,50482.045244,11547.212695,-66190.651027
260.702296,50778.127621,3404.947333,-68795.375720
260.704865,-444.123565,3849.070898,-58682.915147
260.707433,-47521.221476,-11251.130318,-71553.319513
260.710002,4145.153275,-3997.112087,-67876.061123
260.712570,70171.523302,15396.283594,-59295.791545
260.715139,-14656.077652,-10955.047942,-75383.797003
260.717707,-18357.107362,-9030.512492,-62819.830836
260.720275,7846.182985,740.205942,-64811.679131
260.722844,34197.514520,8142.265362,-64658.460031
260.725412,19393.395680,-592.164754,-66190.651027
260.727981,-444.123565,-296.082377,-62206.954438
260.730549,-5773.606348,-2516.700203,-73085.510509
260.733118,15840.407159,6217.729913,-67263.184724
260.735686,23094.425390,5329.482782,-62206.954438
260.738254,1184.329507,5329.482782,-65271.336430
260.740823,-2812.782580,3108.864956,-70480.785816
260.743391,16876.695478,-1480.411884,-66650.308326
260.745960,25018.960840,13323.706956,-62053.735338
